,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
75,0.739,0.536,1,-10.843,1,0.308,0.231,0.0,0.35,0.64,82.549,audio_features,7icwQvajsokotDfM3tefW6,spotify:track:7icwQvajsokotDfM3tefW6,https://api.spotify.com/v1/tracks/7icwQvajsokotDfM3tefW6,https://api.spotify.com/v1/audio-analysis/7icwQvajsokotDfM3tefW6,154120,4
76,0.922,0.675,9,-7.15,1,0.0932,0.0272,0.000881,0.0637,0.79,90.006,audio_features,2g9dhCaJiK7D0FOgZ9vJlR,spotify:track:2g9dhCaJiK7D0FOgZ9vJlR,https://api.spotify.com/v1/tracks/2g9dhCaJiK7D0FOgZ9vJlR,https://api.spotify.com/v1/audio-analysis/2g9dhCaJiK7D0FOgZ9vJlR,140053,4
77,0.674,0.458,1,-11.688,1,0.185,0.00525,2.36e-05,0.291,0.274,94.548,audio_features,0Jpy3D9eHScoriQ8VJaJN8,spotify:track:0Jpy3D9eHScoriQ8VJaJN8,https://api.spotify.com/v1/tracks/0Jpy3D9eHScoriQ8VJaJN8,https://api.spotify.com/v1/audio-analysis/0Jpy3D9eHScoriQ8VJaJN8,165669,4
78,0.926,0.682,2,-4.152,1,0.203,0.0186,1.53e-05,0.0963,0.504,94.966,audio_features,7kswp4MJqT6Ts9P0iVL3kg,spotify:track:7kswp4MJqT6Ts9P0iVL3kg,https://api.spotify.com/v1/tracks/7kswp4MJqT6Ts9P0iVL3kg,https://api.spotify.com/v1/audio-analysis/7kswp4MJqT6Ts9P0iVL3kg,146629,4
79,0.622,0.676,8,-5.335,0,0.375,0.081,0.0,0.0612,0.351,96.396,audio_features,6tvFBQBdsLErOq4smfV231,spotify:track:6tvFBQBdsLErOq4smfV231,https://api.spotify.com/v1/tracks/6tvFBQBdsLErOq4smfV231,https://api.spotify.com/v1/audio-analysis/6tvFBQBdsLErOq4smfV231,121387,4
80,0.954,0.516,6,-5.817,1,0.16,0.03,7.54e-06,0.0504,0.624,105.001,audio_features,6UN73IYd0hZxLi8wFPMQij,spotify:track:6UN73IYd0hZxLi8wFPMQij,https://api.spotify.com/v1/tracks/6UN73IYd0hZxLi8wFPMQij,https://api.spotify.com/v1/audio-analysis/6UN73IYd0hZxLi8wFPMQij,139560,4
81,0.792,0.874,1,-2.966,1,0.0852,0.0158,0.000365,0.071,0.934,113.969,audio_features,1JUtrCqYzJ80tcAzMbCvir,spotify:track:1JUtrCqYzJ80tcAzMbCvir,https://api.spotify.com/v1/tracks/1JUtrCqYzJ80tcAzMbCvir,https://api.spotify.com/v1/audio-analysis/1JUtrCqYzJ80tcAzMbCvir,186762,4
82,0.853,0.388,1,-9.561,0,0.0525,0.666,9.77e-06,0.137,0.789,118.022,audio_features,415nBazKdZWwejNCNhkoqQ,spotify:track:415nBazKdZWwejNCNhkoqQ,https://api.spotify.com/v1/tracks/415nBazKdZWwejNCNhkoqQ,https://api.spotify.com/v1/audio-analysis/415nBazKdZWwejNCNhkoqQ,130180,4
83,0.899,0.711,1,-4.388,1,0.139,0.0135,0.0,0.204,0.126,127.018,audio_features,7itIhLBlKcpdaSqXRsSuW3,spotify:track:7itIhLBlKcpdaSqXRsSuW3,https://api.spotify.com/v1/tracks/7itIhLBlKcpdaSqXRsSuW3,https://api.spotify.com/v1/audio-analysis/7itIhLBlKcpdaSqXRsSuW3,137931,4
84,0.922,0.858,1,-4.185,1,0.251,0.00451,0.0,0.124,0.915,145.033,audio_features,3BFxkzhkESwALQxjxOVFgJ,spotify:track:3BFxkzhkESwALQxjxOVFgJ,https://api.spotify.com/v1/tracks/3BFxkzhkESwALQxjxOVFgJ,https://api.spotify.com/v1/audio-analysis/3BFxkzhkESwALQxjxOVFgJ,201979,4
85,0.802,0.558,1,-7.982,0,0.318,0.326,0.0,0.119,0.65,141.348,audio_features,3Q0h7wkHLIlwySLGZYqFPu,spotify:track:3Q0h7wkHLIlwySLGZYqFPu,https://api.spotify.com/v1/tracks/3Q0h7wkHLIlwySLGZYqFPu,https://api.spotify.com/v1/audio-analysis/3Q0h7wkHLIlwySLGZYqFPu,196164,4
86,0.795,0.814,0,-3.945,1,0.4,0.0736,0.0,0.117,0.68,160.039,audio_features,0WNfQxDGaPTl0yogcMR5v1,spotify:track:0WNfQxDGaPTl0yogcMR5v1,https://api.spotify.com/v1/tracks/0WNfQxDGaPTl0yogcMR5v1,https://api.spotify.com/v1/audio-analysis/0WNfQxDGaPTl0yogcMR5v1,209811,4
87,0.665,0.528,11,-10.314,0,0.306,0.0666,0.0,0.337,0.505,163.251,audio_features,5uNg131mN22zZzQ9XjRQ5Q,spotify:track:5uNg131mN22zZzQ9XjRQ5Q,https://api.spotify.com/v1/tracks/5uNg131mN22zZzQ9XjRQ5Q,https://api.spotify.com/v1/audio-analysis/5uNg131mN22zZzQ9XjRQ5Q,190903,4
88,0.697,0.538,1,-5.826,0,0.0455,0.0422,2.95e-05,0.208,0.49,94.049,audio_features,72b7GzsnUAjsk5I56hLkjp,spotify:track:72b7GzsnUAjsk5I56hLkjp,https://api.spotify.com/v1/tracks/72b7GzsnUAjsk5I56hLkjp,https://api.spotify.com/v1/audio-analysis/72b7GzsnUAjsk5I56hLkjp,201360,4
89,0.698,0.846,8,-3.735,0,0.0981,0.406,0.0,0.204,0.726,103.968,audio_features,2sITbbWIOeg2Lwp4WN2jqr,spotify:track:2sITbbWIOeg2Lwp4WN2jqr,https://api.spotify.com/v1/tracks/2sITbbWIOeg2Lwp4WN2jqr,https://api.spotify.com/v1/audio-analysis/2sITbbWIOeg2Lwp4WN2jqr,205385,4
90,0.932,0.531,11,-9.337,0,0.53,0.133,0.0,0.23,0.887,102.014,audio_features,5mVcYCCKAKkOW1Yjjgo1zh,spotify:track:5mVcYCCKAKkOW1Yjjgo1zh,https://api.spotify.com/v1/tracks/5mVcYCCKAKkOW1Yjjgo1zh,https://api.spotify.com/v1/audio-analysis/5mVcYCCKAKkOW1Yjjgo1zh,93456,4
91,0.719,0.621,8,-7.101,1,0.336,0.0736,0.0,0.15,0.475,76.843,audio_features,1o8NmBVhT1PeADJhmAi7vZ,spotify:track:1o8NmBVhT1PeADJhmAi7vZ,https://api.spotify.com/v1/tracks/1o8NmBVhT1PeADJhmAi7vZ,https://api.spotify.com/v1/audio-analysis/1o8NmBVhT1PeADJhmAi7vZ,193938,4
92,0.815,0.515,8,-8.871,1,0.185,0.178,0.0,0.182,0.311,110.03,audio_features,3RPLr5siFwdjQbueFakIQB,spotify:track:3RPLr5siFwdjQbueFakIQB,https://api.spotify.com/v1/tracks/3RPLr5siFwdjQbueFakIQB,https://api.spotify.com/v1/audio-analysis/3RPLr5siFwdjQbueFakIQB,230214,4
93,0.929,0.664,9,-9.343,1,0.348,0.13,0.0,0.094,0.825,132.894,audio_features,3TmwzKk7dOnMka3Q7NvGht,spotify:track:3TmwzKk7dOnMka3Q7NvGht,https://api.spotify.com/v1/tracks/3TmwzKk7dOnMka3Q7NvGht,https://api.spotify.com/v1/audio-analysis/3TmwzKk7dOnMka3Q7NvGht,137717,4
94,0.838,0.369,1,-10.473,0,0.213,0.128,1.84e-06,0.101,0.258,141.965,audio_features,0MZGwYb5mTATbmoi671wEg,spotify:track:0MZGwYb5mTATbmoi671wEg,https://api.spotify.com/v1/tracks/0MZGwYb5mTATbmoi671wEg,https://api.spotify.com/v1/audio-analysis/0MZGwYb5mTATbmoi671wEg,136903,4
95,0.77,0.892,1,-4.276,0,0.206,0.261,0.0,0.517,0.424,97.458,audio_features,5nGITHcYH3Tt5WolBVEcrJ,spotify:track:5nGITHcYH3Tt5WolBVEcrJ,https://api.spotify.com/v1/tracks/5nGITHcYH3Tt5WolBVEcrJ,https://api.spotify.com/v1/audio-analysis/5nGITHcYH3Tt5WolBVEcrJ,118852,4
96,0.843,0.521,9,-6.39,1,0.276,0.314,0.0,0.47,0.255,112.961,audio_features,2DBKeJkULv46sb1XaJKS8i,spotify:track:2DBKeJkULv46sb1XaJKS8i,https://api.spotify.com/v1/tracks/2DBKeJkULv46sb1XaJKS8i,https://api.spotify.com/v1/audio-analysis/2DBKeJkULv46sb1XaJKS8i,172035,4
97,0.596,0.724,7,-5.688,1,0.295,0.095,0.0,0.113,0.527,107.77,audio_features,1XymOhvY6pThNXJWYzP5h0,spotify:track:1XymOhvY6pThNXJWYzP5h0,https://api.spotify.com/v1/tracks/1XymOhvY6pThNXJWYzP5h0,https://api.spotify.com/v1/audio-analysis/1XymOhvY6pThNXJWYzP5h0,107167,4
98,0.971,0.671,10,-5.26,0,0.154,0.416,0.0,0.128,0.754,119.965,audio_features,1kwPxt35W7cG3rryxR48PO,spotify:track:1kwPxt35W7cG3rryxR48PO,https://api.spotify.com/v1/tracks/1kwPxt35W7cG3rryxR48PO,https://api.spotify.com/v1/audio-analysis/1kwPxt35W7cG3rryxR48PO,192000,4
99,0.868,0.697,1,-8.149,1,0.176,0.154,6.31e-05,0.285,0.208,135.031,audio_features,2Gpra5OwSBeTQ8vZcTs1Pw,spotify:track:2Gpra5OwSBeTQ8vZcTs1Pw,https://api.spotify.com/v1/tracks/2Gpra5OwSBeTQ8vZcTs1Pw,https://api.spotify.com/v1/audio-analysis/2Gpra5OwSBeTQ8vZcTs1Pw,205920,4
100,0.485,0.476,4,-13.149,0,0.487,0.00618,0.0,0.59,0.835,85.989,audio_features,7KkNO3y61CXpN1g7qBkg8N,spotify:track:7KkNO3y61CXpN1g7qBkg8N,https://api.spotify.com/v1/tracks/7KkNO3y61CXpN1g7qBkg8N,https://api.spotify.com/v1/audio-analysis/7KkNO3y61CXpN1g7qBkg8N,190319,4
101,0.658,0.63,0,-4.965,0,0.394,0.174,0.0,0.299,0.444,158.165,audio_features,4Y43nu7MxbFOBJnZNfuruc,spotify:track:4Y43nu7MxbFOBJnZNfuruc,https://api.spotify.com/v1/tracks/4Y43nu7MxbFOBJnZNfuruc,https://api.spotify.com/v1/audio-analysis/4Y43nu7MxbFOBJnZNfuruc,173458,4
102,0.842,0.611,7,-10.584,1,0.345,0.302,0.0,0.178,0.723,142.079,audio_features,3zMp6WgIRFof3uq6B43iQO,spotify:track:3zMp6WgIRFof3uq6B43iQO,https://api.spotify.com/v1/tracks/3zMp6WgIRFof3uq6B43iQO,https://api.spotify.com/v1/audio-analysis/3zMp6WgIRFof3uq6B43iQO,162300,4
103,0.552,0.659,1,-5.492,1,0.351,0.0996,0.0,0.775,0.513,80.521,audio_features,0SA4nmbOKqfmpgu7yuRVLE,spotify:track:0SA4nmbOKqfmpgu7yuRVLE,https://api.spotify.com/v1/tracks/0SA4nmbOKqfmpgu7yuRVLE,https://api.spotify.com/v1/audio-analysis/0SA4nmbOKqfmpgu7yuRVLE,167125,4
104,0.822,0.387,2,-8.633,1,0.0519,0.351,1.04e-06,0.0996,0.435,116.009,audio_features,6bdzSqnvBWrvq8HLmxZUCC,spotify:track:6bdzSqnvBWrvq8HLmxZUCC,https://api.spotify.com/v1/tracks/6bdzSqnvBWrvq8HLmxZUCC,https://api.spotify.com/v1/audio-analysis/6bdzSqnvBWrvq8HLmxZUCC,208622,4
105,0.809,0.339,1,-10.798,1,0.514,0.0215,0.0,0.125,0.337,81.424,audio_features,7u1H2ggH2Q6VvFn1KBS6L2,spotify:track:7u1H2ggH2Q6VvFn1KBS6L2,https://api.spotify.com/v1/tracks/7u1H2ggH2Q6VvFn1KBS6L2,https://api.spotify.com/v1/audio-analysis/7u1H2ggH2Q6VvFn1KBS6L2,129571,4
106,0.665,0.698,5,-6.163,0,0.0788,0.0196,0.0,0.381,0.505,143.043,audio_features,4VkyknxFWgVYBeoEoUJ3k6,spotify:track:4VkyknxFWgVYBeoEoUJ3k6,https://api.spotify.com/v1/tracks/4VkyknxFWgVYBeoEoUJ3k6,https://api.spotify.com/v1/audio-analysis/4VkyknxFWgVYBeoEoUJ3k6,176361,4
107,0.687,0.819,1,-5.802,1,0.0718,0.000234,0.000692,0.296,0.219,99.987,audio_features,1CHLgMdsuoyWuRipV5ab4S,spotify:track:1CHLgMdsuoyWuRipV5ab4S,https://api.spotify.com/v1/tracks/1CHLgMdsuoyWuRipV5ab4S,https://api.spotify.com/v1/audio-analysis/1CHLgMdsuoyWuRipV5ab4S,134400,4
108,0.745,0.736,2,-5.434,1,0.37,0.0403,0.0,0.129,0.476,152.825,audio_features,0C4cunXxLICqzrxhYWorP0,spotify:track:0C4cunXxLICqzrxhYWorP0,https://api.spotify.com/v1/tracks/0C4cunXxLICqzrxhYWorP0,https://api.spotify.com/v1/audio-analysis/0C4cunXxLICqzrxhYWorP0,151100,4
109,0.567,0.662,5,-6.801,1,0.174,0.241,0.0,0.134,0.391,89.382,audio_features,3aKtmuC5ihp2DWCjqBboY3,spotify:track:3aKtmuC5ihp2DWCjqBboY3,https://api.spotify.com/v1/tracks/3aKtmuC5ihp2DWCjqBboY3,https://api.spotify.com/v1/audio-analysis/3aKtmuC5ihp2DWCjqBboY3,282067,4
110,0.728,0.47,4,-8.522,0,0.0743,0.00837,0.0,0.115,0.315,133.023,audio_features,0Gm3lagTye1zcIJkF8wh7c,spotify:track:0Gm3lagTye1zcIJkF8wh7c,https://api.spotify.com/v1/tracks/0Gm3lagTye1zcIJkF8wh7c,https://api.spotify.com/v1/audio-analysis/0Gm3lagTye1zcIJkF8wh7c,158571,4
111,0.958,0.781,1,-5.864,1,0.234,0.181,2.47e-06,0.0364,0.853,103.018,audio_features,7fhcDui4AKQydfFoXILsso,spotify:track:7fhcDui4AKQydfFoXILsso,https://api.spotify.com/v1/tracks/7fhcDui4AKQydfFoXILsso,https://api.spotify.com/v1/audio-analysis/7fhcDui4AKQydfFoXILsso,142561,4
112,0.944,0.6,2,-6.956,1,0.289,0.393,0.0,0.0982,0.692,129.934,audio_features,45FTKEAYJOPFh1vzWDjDEt,spotify:track:45FTKEAYJOPFh1vzWDjDEt,https://api.spotify.com/v1/tracks/45FTKEAYJOPFh1vzWDjDEt,https://api.spotify.com/v1/audio-analysis/45FTKEAYJOPFh1vzWDjDEt,210521,4
113,0.628,0.685,1,-9.214,1,0.389,0.0115,0.0,0.101,0.203,119.5,audio_features,0yYYco9yk2nclC82ioryu8,spotify:track:0yYYco9yk2nclC82ioryu8,https://api.spotify.com/v1/tracks/0yYYco9yk2nclC82ioryu8,https://api.spotify.com/v1/audio-analysis/0yYYco9yk2nclC82ioryu8,285153,5
114,0.71,0.692,11,-5.876,1,0.339,0.0513,0.0,0.0692,0.502,145.931,audio_features,4ncoZ4PKxvyzVoSIJsOLo0,spotify:track:4ncoZ4PKxvyzVoSIJsOLo0,https://api.spotify.com/v1/tracks/4ncoZ4PKxvyzVoSIJsOLo0,https://api.spotify.com/v1/audio-analysis/4ncoZ4PKxvyzVoSIJsOLo0,276986,4
115,0.807,0.579,8,-6.895,0,0.242,0.0861,0.0,0.158,0.481,140.006,audio_features,5UahFzPYaCRSgb5QkDH8iO,spotify:track:5UahFzPYaCRSgb5QkDH8iO,https://api.spotify.com/v1/tracks/5UahFzPYaCRSgb5QkDH8iO,https://api.spotify.com/v1/audio-analysis/5UahFzPYaCRSgb5QkDH8iO,178293,4
116,0.787,0.35,1,-11.176,1,0.271,0.305,2.22e-05,0.0879,0.243,143.001,audio_features,69PUAWTgoHZihzmM0kwYpE,spotify:track:69PUAWTgoHZihzmM0kwYpE,https://api.spotify.com/v1/tracks/69PUAWTgoHZihzmM0kwYpE,https://api.spotify.com/v1/audio-analysis/69PUAWTgoHZihzmM0kwYpE,130704,4
117,0.763,0.56,4,-9.007,0,0.337,0.321,0.0,0.116,0.292,102.535,audio_features,0ypgbUTj2YsP1JO3etqq1b,spotify:track:0ypgbUTj2YsP1JO3etqq1b,https://api.spotify.com/v1/tracks/0ypgbUTj2YsP1JO3etqq1b,https://api.spotify.com/v1/audio-analysis/0ypgbUTj2YsP1JO3etqq1b,210051,4
118,0.666,0.729,0,-6.248,1,0.387,0.0349,0.0,0.0963,0.719,152.967,audio_features,63nPz8Y0oPCvGDcmDdLs9Z,spotify:track:63nPz8Y0oPCvGDcmDdLs9Z,https://api.spotify.com/v1/tracks/63nPz8Y0oPCvGDcmDdLs9Z,https://api.spotify.com/v1/audio-analysis/63nPz8Y0oPCvGDcmDdLs9Z,190083,4
119,0.629,0.718,11,-8.678,1,0.817,0.0977,0.0,0.12,0.583,85.682,audio_features,4ocLhkIQGW9d0APE5vsOEi,spotify:track:4ocLhkIQGW9d0APE5vsOEi,https://api.spotify.com/v1/tracks/4ocLhkIQGW9d0APE5vsOEi,https://api.spotify.com/v1/audio-analysis/4ocLhkIQGW9d0APE5vsOEi,188786,5
120,0.702,0.831,8,-3.505,1,0.27,0.0469,0.0,0.295,0.518,153.127,audio_features,2HvORsttUMTfUqEyhX7z1x,spotify:track:2HvORsttUMTfUqEyhX7z1x,https://api.spotify.com/v1/tracks/2HvORsttUMTfUqEyhX7z1x,https://api.spotify.com/v1/audio-analysis/2HvORsttUMTfUqEyhX7z1x,171616,4
121,0.595,0.892,0,-4.797,0,0.13,0.479,0.0,0.447,0.935,151.905,audio_features,385wQo6gChfl9xP0umt2qu,spotify:track:385wQo6gChfl9xP0umt2qu,https://api.spotify.com/v1/tracks/385wQo6gChfl9xP0umt2qu,https://api.spotify.com/v1/audio-analysis/385wQo6gChfl9xP0umt2qu,151589,4
122,0.802,0.626,1,-6.71,1,0.0596,0.00248,0.00127,0.104,0.555,166.029,audio_features,0fpHeEk20cY0bANLJVVPsP,spotify:track:0fpHeEk20cY0bANLJVVPsP,https://api.spotify.com/v1/tracks/0fpHeEk20cY0bANLJVVPsP,https://api.spotify.com/v1/audio-analysis/0fpHeEk20cY0bANLJVVPsP,197440,4
123,0.64,0.513,10,-6.828,0,0.0642,0.000687,0.0,0.0973,0.208,132.076,audio_features,5BsigwhOMHxCkF6ntEhUQ5,spotify:track:5BsigwhOMHxCkF6ntEhUQ5,https://api.spotify.com/v1/tracks/5BsigwhOMHxCkF6ntEhUQ5,https://api.spotify.com/v1/audio-analysis/5BsigwhOMHxCkF6ntEhUQ5,233795,4
124,0.769,0.56,7,-7.722,1,0.419,0.038,0.0,0.129,0.523,79.868,audio_features,5mqcRBLYBsAhpbB6gXMyYz,spotify:track:5mqcRBLYBsAhpbB6gXMyYz,https://api.spotify.com/v1/tracks/5mqcRBLYBsAhpbB6gXMyYz,https://api.spotify.com/v1/audio-analysis/5mqcRBLYBsAhpbB6gXMyYz,119982,4
125,0.716,0.66,6,-6.711,0,0.0813,0.261,0.0,0.312,0.49,149.975,audio_features,4nZ4aGaAixvW9D7TethGee,spotify:track:4nZ4aGaAixvW9D7TethGee,https://api.spotify.com/v1/tracks/4nZ4aGaAixvW9D7TethGee,https://api.spotify.com/v1/audio-analysis/4nZ4aGaAixvW9D7TethGee,126059,4
126,0.74,0.757,9,-5.255,1,0.0748,0.000405,0.0,0.113,0.105,140.058,audio_features,6X8EAUvhh5URYz04eYoKEW,spotify:track:6X8EAUvhh5URYz04eYoKEW,https://api.spotify.com/v1/tracks/6X8EAUvhh5URYz04eYoKEW,https://api.spotify.com/v1/audio-analysis/6X8EAUvhh5URYz04eYoKEW,131143,4
127,0.822,0.541,1,-9.288,1,0.415,0.0309,0.0,0.127,0.159,133.881,audio_features,6uwZKOAeYxo0E1rNjuMowJ,spotify:track:6uwZKOAeYxo0E1rNjuMowJ,https://api.spotify.com/v1/tracks/6uwZKOAeYxo0E1rNjuMowJ,https://api.spotify.com/v1/audio-analysis/6uwZKOAeYxo0E1rNjuMowJ,165145,4
128,0.956,0.515,11,-9.962,0,0.337,0.305,0.0,0.156,0.69,119.937,audio_features,7oLKoGzQVwjZ91AzCn560T,spotify:track:7oLKoGzQVwjZ91AzCn560T,https://api.spotify.com/v1/tracks/7oLKoGzQVwjZ91AzCn560T,https://api.spotify.com/v1/audio-analysis/7oLKoGzQVwjZ91AzCn560T,122070,4
129,0.898,0.398,1,-9.052,1,0.428,0.0106,0.00198,0.16,0.0928,126.923,audio_features,2WT78xcgpKwr3eigtnAu9T,spotify:track:2WT78xcgpKwr3eigtnAu9T,https://api.spotify.com/v1/tracks/2WT78xcgpKwr3eigtnAu9T,https://api.spotify.com/v1/audio-analysis/2WT78xcgpKwr3eigtnAu9T,120945,4
130,0.799,0.762,1,-4.834,1,0.382,0.0264,0.0,0.0843,0.735,156.948,audio_features,1GyoJBAjrIkVkPdcl7yCn3,spotify:track:1GyoJBAjrIkVkPdcl7yCn3,https://api.spotify.com/v1/tracks/1GyoJBAjrIkVkPdcl7yCn3,https://api.spotify.com/v1/audio-analysis/1GyoJBAjrIkVkPdcl7yCn3,136833,4
131,0.805,0.689,4,-7.549,1,0.112,0.069,0.0,0.112,0.781,89.966,audio_features,3vXeEuBfgF26n6W1l8ujac,spotify:track:3vXeEuBfgF26n6W1l8ujac,https://api.spotify.com/v1/tracks/3vXeEuBfgF26n6W1l8ujac,https://api.spotify.com/v1/audio-analysis/3vXeEuBfgF26n6W1l8ujac,238000,4
132,0.764,0.555,7,-7.171,0,0.255,0.576,0.0,0.202,0.557,143.991,audio_features,02quWjvp0fchzqa8uUXDps,spotify:track:02quWjvp0fchzqa8uUXDps,https://api.spotify.com/v1/tracks/02quWjvp0fchzqa8uUXDps,https://api.spotify.com/v1/audio-analysis/02quWjvp0fchzqa8uUXDps,190417,4
133,0.76,0.53,1,-7.328,0,0.157,0.231,0.0,0.0999,0.0917,132.044,audio_features,37SSoPPsbqIdsFqVDff7Ax,spotify:track:37SSoPPsbqIdsFqVDff7Ax,https://api.spotify.com/v1/tracks/37SSoPPsbqIdsFqVDff7Ax,https://api.spotify.com/v1/audio-analysis/37SSoPPsbqIdsFqVDff7Ax,158196,4
134,0.618,0.376,1,-7.83,1,0.428,0.0201,0.0,0.111,0.153,164.344,audio_features,59W0iGCityApGKS1DlWcxo,spotify:track:59W0iGCityApGKS1DlWcxo,https://api.spotify.com/v1/tracks/59W0iGCityApGKS1DlWcxo,https://api.spotify.com/v1/audio-analysis/59W0iGCityApGKS1DlWcxo,193296,4
135,0.614,0.635,8,-9.783,1,0.489,0.173,0.0,0.31,0.746,106.726,audio_features,7vq5N3HREotT71RnQoFTB8,spotify:track:7vq5N3HREotT71RnQoFTB8,https://api.spotify.com/v1/tracks/7vq5N3HREotT71RnQoFTB8,https://api.spotify.com/v1/audio-analysis/7vq5N3HREotT71RnQoFTB8,165085,3
136,0.801,0.798,1,-2.753,1,0.215,0.0117,0.0,0.104,0.922,152.947,audio_features,0lkZ62PtOr82RFbVJVk8Yn,spotify:track:0lkZ62PtOr82RFbVJVk8Yn,https://api.spotify.com/v1/tracks/0lkZ62PtOr82RFbVJVk8Yn,https://api.spotify.com/v1/audio-analysis/0lkZ62PtOr82RFbVJVk8Yn,178189,4
137,0.734,0.653,5,-4.413,0,0.0329,0.0955,0.0,0.124,0.582,120.016,audio_features,7dinBECf2hNhnawGdAGT2B,spotify:track:7dinBECf2hNhnawGdAGT2B,https://api.spotify.com/v1/tracks/7dinBECf2hNhnawGdAGT2B,https://api.spotify.com/v1/audio-analysis/7dinBECf2hNhnawGdAGT2B,165432,4
138,0.641,0.523,10,-7.086,1,0.197,0.828,0.000597,0.118,0.59,140.161,audio_features,1QJmDEhYFLTM9PQMSzeVe3,spotify:track:1QJmDEhYFLTM9PQMSzeVe3,https://api.spotify.com/v1/tracks/1QJmDEhYFLTM9PQMSzeVe3,https://api.spotify.com/v1/audio-analysis/1QJmDEhYFLTM9PQMSzeVe3,111429,4
139,0.759,0.485,1,-10.553,1,0.453,0.00292,2.52e-06,0.108,0.279,170.09,audio_features,70PwWKcHVAMSpdNAuq1P7i,spotify:track:70PwWKcHVAMSpdNAuq1P7i,https://api.spotify.com/v1/tracks/70PwWKcHVAMSpdNAuq1P7i,https://api.spotify.com/v1/audio-analysis/70PwWKcHVAMSpdNAuq1P7i,158407,4
140,0.822,0.61,10,-8.754,1,0.424,0.283,0.0,0.117,0.75,169.885,audio_features,2VUZU4RAaSdIjnpKaWOVCW,spotify:track:2VUZU4RAaSdIjnpKaWOVCW,https://api.spotify.com/v1/tracks/2VUZU4RAaSdIjnpKaWOVCW,https://api.spotify.com/v1/audio-analysis/2VUZU4RAaSdIjnpKaWOVCW,143997,4
141,0.661,0.515,0,-7.645,1,0.188,0.539,4.66e-06,0.076,0.226,82.472,audio_features,4XKJXv86bjKZbqhySfL992,spotify:track:4XKJXv86bjKZbqhySfL992,https://api.spotify.com/v1/tracks/4XKJXv86bjKZbqhySfL992,https://api.spotify.com/v1/audio-analysis/4XKJXv86bjKZbqhySfL992,104727,4
142,0.706,0.723,7,-7.272,0,0.246,0.106,0.0,0.384,0.426,79.013,audio_features,08PwP3QCyqPRUn2D7Di8Ep,spotify:track:08PwP3QCyqPRUn2D7Di8Ep,https://api.spotify.com/v1/tracks/08PwP3QCyqPRUn2D7Di8Ep,https://api.spotify.com/v1/audio-analysis/08PwP3QCyqPRUn2D7Di8Ep,109369,4
143,0.791,0.707,10,-5.134,1,0.0615,0.0093,0.0,0.119,0.191,152.118,audio_features,3ATtfA96hbQx3RS6FkhZ5N,spotify:track:3ATtfA96hbQx3RS6FkhZ5N,https://api.spotify.com/v1/tracks/3ATtfA96hbQx3RS6FkhZ5N,https://api.spotify.com/v1/audio-analysis/3ATtfA96hbQx3RS6FkhZ5N,129474,4
144,0.377,0.893,1,-5.657,0,0.146,0.000251,0.000102,0.326,0.154,67.615,audio_features,4lJEAyZDt8m7vXREjEXS6q,spotify:track:4lJEAyZDt8m7vXREjEXS6q,https://api.spotify.com/v1/tracks/4lJEAyZDt8m7vXREjEXS6q,https://api.spotify.com/v1/audio-analysis/4lJEAyZDt8m7vXREjEXS6q,108529,4
145,0.692,0.636,6,-6.49,0,0.328,0.208,0.0,0.121,0.2,102.037,audio_features,6acGurI3gpZ59hSO8mYb60,spotify:track:6acGurI3gpZ59hSO8mYb60,https://api.spotify.com/v1/tracks/6acGurI3gpZ59hSO8mYb60,https://api.spotify.com/v1/audio-analysis/6acGurI3gpZ59hSO8mYb60,192822,4
146,0.88,0.631,7,-5.731,1,0.23,0.359,0.0,0.106,0.486,99.964,audio_features,4t48gom0WM1BgWPmC9e8HV,spotify:track:4t48gom0WM1BgWPmC9e8HV,https://api.spotify.com/v1/tracks/4t48gom0WM1BgWPmC9e8HV,https://api.spotify.com/v1/audio-analysis/4t48gom0WM1BgWPmC9e8HV,173830,4
147,0.8,0.546,1,-4.827,1,0.164,0.0649,0.0,0.372,0.465,144.087,audio_features,4wEI2bW0thTqJFukEaeXJs,spotify:track:4wEI2bW0thTqJFukEaeXJs,https://api.spotify.com/v1/tracks/4wEI2bW0thTqJFukEaeXJs,https://api.spotify.com/v1/audio-analysis/4wEI2bW0thTqJFukEaeXJs,171475,4
148,0.921,0.625,4,-6.517,0,0.0992,0.000975,0.0,0.159,0.114,111.956,audio_features,42aR8AeISrUmz2g3uISrvb,spotify:track:42aR8AeISrUmz2g3uISrvb,https://api.spotify.com/v1/tracks/42aR8AeISrUmz2g3uISrvb,https://api.spotify.com/v1/audio-analysis/42aR8AeISrUmz2g3uISrvb,154284,4
149,0.808,0.66,1,-6.527,0,0.325,0.0441,0.0,0.0751,0.481,88.077,audio_features,0iZ3KsUpgL2Y1IXxUgMZS8,spotify:track:0iZ3KsUpgL2Y1IXxUgMZS8,https://api.spotify.com/v1/tracks/0iZ3KsUpgL2Y1IXxUgMZS8,https://api.spotify.com/v1/audio-analysis/0iZ3KsUpgL2Y1IXxUgMZS8,103636,4
